timestamp,status,label,is_attack,latency_ms
2026-04-22T18:44:38.187417,ok,Normal,no,3.31
2026-04-22T18:44:39.200416,ok,XSS,yes,3.47
2026-04-22T18:44:40.210307,ok,XSS,yes,1.96
2026-04-22T18:44:41.242191,ok,Normal,no,8.99
2026-04-22T18:44:42.257375,ok,XSS,yes,3.15
2026-04-22T18:44:43.272994,ok,Normal,no,3.69
2026-04-22T18:44:44.285895,ok,XSS,yes,2.28
2026-04-22T18:44:45.303264,ok,XSS,yes,4.71
2026-04-22T18:44:46.330312,ok,XSS,yes,8.52
2026-04-22T18:44:47.355993,ok,XSS,yes,9.51
2026-04-22T18:44:48.401357,ok,XSS,yes,4.09
2026-04-22T18:44:49.426600,ok,XSS,yes,6.90
2026-04-22T18:44:50.459627,ok,XSS,yes,11.44
2026-04-22T18:44:51.474463,ok,Normal,no,4.34
2026-04-22T18:44:52.490323,ok,XSS,yes,4.09
2026-04-22T18:44:53.506040,ok,XSS,yes,3.61
2026-04-22T18:44:54.519443,ok,Normal,no,3.20
2026-04-22T18:44:55.530446,ok,XSS,yes,1.84
2026-04-22T18:44:56.544961,ok,Normal,no,3.98
2026-04-22T18:44:57.594193,ok,XSS,yes,17.34
2026-04-22T18:44:58.773660,ok,XSS,yes,3.78
2026-04-22T18:44:59.799372,ok,XSS,yes,7.10
2026-04-22T18:45:00.818967,ok,XSS,yes,5.59
2026-04-22T18:45:01.832035,ok,XSS,yes,3.54
2026-04-22T18:45:02.856155,ok,XSS,yes,13.15
2026-04-22T18:45:03.893317,ok,Normal,no,12.20
2026-04-22T18:45:04.925769,ok,XSS,yes,5.33
2026-04-22T18:45:05.938599,ok,XSS,yes,3.81
2026-04-22T18:45:06.951203,ok,Normal,no,3.15
2026-04-22T18:45:07.989017,ok,XSS,yes,13.82
2026-04-22T18:45:09.006087,ok,Normal,no,3.92
2026-04-22T18:45:10.021456,ok,XSS,yes,4.02
2026-04-22T18:45:11.039081,ok,XSS,yes,4.95
2026-04-22T18:45:12.055407,ok,XSS,yes,4.02
2026-04-22T18:45:13.071359,ok,XSS,yes,3.75
2026-04-22T18:45:14.085733,ok,XSS,yes,2.82
2026-04-22T18:45:15.112729,ok,XSS,yes,10.19
2026-04-22T18:45:16.126562,ok,XSS,yes,4.33
2026-04-22T18:45:17.170203,ok,XSS,yes,12.11
2026-04-22T18:45:18.183376,ok,XSS,yes,4.02
2026-04-22T18:45:19.209452,ok,XSS,yes,4.31
2026-04-22T18:45:20.229812,ok,Normal,no,3.21
2026-04-22T18:45:21.260541,ok,XSS,yes,6.39
2026-04-22T18:45:22.278593,ok,XSS,yes,4.18
2026-04-22T18:45:23.301656,ok,Normal,no,5.48
2026-04-22T18:45:24.325111,ok,XSS,yes,5.45
2026-04-22T18:45:25.350174,ok,Normal,no,5.51
2026-04-22T18:45:26.381031,ok,XSS,yes,8.20
2026-04-22T18:45:27.438198,ok,XSS,yes,15.40
2026-04-22T18:45:28.582981,ok,XSS,yes,5.75
2026-04-22T18:45:29.615788,ok,XSS,yes,6.17
2026-04-22T18:45:30.648628,ok,XSS,yes,8.05
2026-04-22T18:45:31.696002,ok,XSS,yes,18.78
2026-04-22T18:45:32.713475,ok,Normal,no,3.37
2026-04-22T18:45:33.750072,ok,XSS,yes,6.13
2026-04-22T18:45:34.768840,ok,XSS,yes,2.87
2026-04-22T18:45:35.840686,ok,Normal,no,30.17
2026-04-22T18:45:36.882262,ok,XSS,yes,14.50
2026-04-22T18:45:37.896600,ok,XSS,yes,3.55
2026-04-22T18:45:38.921934,ok,XSS,yes,4.41
2026-04-22T18:45:39.953915,ok,XSS,yes,12.15
2026-04-22T18:45:40.983408,ok,Normal,no,5.86
2026-04-22T18:45:41.999958,ok,XSS,yes,5.00
2026-04-22T18:45:43.040668,ok,XSS,yes,13.39
2026-04-22T18:45:44.080133,ok,XSS,yes,9.33
2026-04-22T18:45:45.114871,ok,Normal,no,11.90
2026-04-22T18:45:46.129870,ok,XSS,yes,3.24
2026-04-22T18:45:47.156928,ok,XSS,yes,7.84
2026-04-22T18:45:48.169256,ok,XSS,yes,2.18
2026-04-22T18:45:49.255581,ok,XSS,yes,34.99
2026-04-22T18:45:50.287939,ok,XSS,yes,11.38
2026-04-22T18:45:51.316729,ok,XSS,yes,7.97
2026-04-22T18:45:52.353796,ok,XSS,yes,10.84
2026-04-22T18:45:53.393156,ok,Normal,no,10.54
2026-04-22T18:45:54.412046,ok,XSS,yes,6.13
2026-04-22T18:45:55.440811,ok,Normal,no,6.72
2026-04-22T18:45:56.457900,ok,XSS,yes,5.83
2026-04-22T18:45:57.505345,ok,XSS,yes,22.41
2026-04-22T18:45:58.668109,ok,XSS,yes,15.59
2026-04-22T18:45:59.713060,ok,XSS,yes,14.40
2026-04-22T18:46:00.743095,ok,XSS,yes,6.82
2026-04-22T18:46:01.770043,ok,XSS,yes,5.02
2026-04-22T18:46:02.792909,ok,XSS,yes,5.23
2026-04-22T18:46:03.822647,ok,Normal,no,8.35
2026-04-22T18:46:04.844590,ok,XSS,yes,9.99
2026-04-22T18:46:05.884610,ok,XSS,yes,12.07
2026-04-22T18:46:06.915266,ok,Normal,no,7.66
2026-04-22T18:46:07.939837,ok,XSS,yes,5.98
2026-04-22T18:46:08.977999,ok,Normal,no,5.86
2026-04-22T18:46:09.999551,ok,XSS,yes,4.44
2026-04-22T18:46:11.022762,ok,XSS,yes,5.09
2026-04-22T18:46:12.043927,ok,XSS,yes,4.42
2026-04-22T18:46:13.071037,ok,XSS,yes,7.46
2026-04-22T18:46:14.093553,ok,XSS,yes,4.65
2026-04-22T18:46:15.126705,ok,XSS,yes,10.68
2026-04-22T18:46:16.155767,ok,XSS,yes,6.32
2026-04-22T18:46:17.187494,ok,Normal,no,9.85
2026-04-22T18:46:18.201031,ok,XSS,yes,3.08
2026-04-22T18:46:19.229688,ok,XSS,yes,6.83
2026-04-22T18:46:20.255785,ok,Normal,no,6.52
2026-04-22T18:46:21.301196,ok,XSS,yes,12.41
2026-04-22T18:46:22.322899,ok,Normal,no,5.11
2026-04-22T18:46:23.345897,ok,XSS,yes,5.26
2026-04-22T18:46:24.375122,ok,XSS,yes,7.25
2026-04-22T18:46:25.403676,ok,XSS,yes,6.53
2026-04-22T18:46:26.441958,ok,Normal,no,9.60
2026-04-22T18:46:27.503272,ok,XSS,yes,20.88
2026-04-22T18:46:28.690132,ok,XSS,yes,22.50
2026-04-22T18:46:29.747041,ok,XSS,yes,15.13
2026-04-22T18:46:30.782067,ok,XSS,yes,12.90
2026-04-22T18:46:31.811663,ok,XSS,yes,5.22
2026-04-22T18:46:32.837913,ok,XSS,yes,5.08
2026-04-22T18:46:33.872419,ok,XSS,yes,8.11
2026-04-22T18:46:34.883555,ok,Normal,no,2.63
2026-04-22T18:46:35.910271,ok,XSS,yes,6.01
2026-04-22T18:46:36.937815,ok,Normal,no,6.98
2026-04-22T18:46:37.956792,ok,XSS,yes,3.92
2026-04-22T18:46:38.986355,ok,XSS,yes,8.55
2026-04-22T18:46:40.015589,ok,XSS,yes,8.34
2026-04-22T18:46:41.054434,ok,Normal,no,9.10
2026-04-22T18:46:42.067133,ok,XSS,yes,2.33
2026-04-22T18:46:43.109672,ok,XSS,yes,13.04
2026-04-22T18:46:44.125580,ok,Normal,no,4.07
2026-04-22T18:46:45.154459,ok,XSS,yes,7.37
2026-04-22T18:46:46.164953,ok,Normal,no,1.65
2026-04-23T06:34:56.580944,ok,Normal,no,2.04
2026-04-23T06:34:57.592206,ok,XSS,yes,1.28
2026-04-23T06:34:58.599173,ok,XSS,yes,1.16
2026-04-23T06:34:59.606134,ok,Normal,no,1.21
2026-04-23T06:35:00.612529,ok,XSS,yes,1.17
2026-04-23T06:35:01.619764,ok,Normal,no,1.20
2026-04-23T06:35:02.644430,ok,XSS,yes,5.71
2026-04-23T06:35:03.664416,ok,XSS,yes,4.23
2026-04-23T06:35:04.681810,ok,XSS,yes,1.86
2026-04-23T06:35:05.793457,ok,XSS,yes,1.27
2026-04-23T06:35:06.810988,ok,XSS,yes,3.89
2026-04-23T06:35:07.828313,ok,XSS,yes,3.17
2026-04-23T06:35:08.838102,ok,XSS,yes,1.60
2026-04-23T06:35:09.861870,ok,Normal,no,5.04
2026-04-23T06:35:10.872032,ok,XSS,yes,1.82
2026-04-23T06:35:11.891776,ok,XSS,yes,5.12
2026-04-23T06:35:12.903532,ok,Normal,no,1.26
2026-04-23T06:35:13.915459,ok,XSS,yes,2.90
2026-04-23T06:35:14.931542,ok,Normal,no,3.67
2026-04-23T06:35:15.938535,ok,XSS,yes,1.17
2026-04-23T06:35:16.949260,ok,XSS,yes,1.12
2026-04-23T06:35:17.961920,ok,XSS,yes,3.96
2026-04-23T06:35:18.982839,ok,XSS,yes,4.21
2026-04-23T06:35:19.992335,ok,XSS,yes,1.25
2026-04-23T06:35:21.008182,ok,XSS,yes,3.51
2026-04-23T06:35:22.020557,ok,Normal,no,3.31
2026-04-23T06:35:23.032721,ok,XSS,yes,3.63
2026-04-23T06:35:24.044064,ok,XSS,yes,2.59
2026-04-23T06:35:25.056025,ok,Normal,no,3.28
2026-04-23T06:35:26.066799,ok,XSS,yes,1.36
2026-04-23T06:35:27.076365,ok,Normal,no,1.20
2026-04-23T06:35:28.085541,ok,XSS,yes,1.24
2026-04-23T06:35:29.095824,ok,XSS,yes,1.26
2026-04-23T06:35:30.109360,ok,XSS,yes,2.18
2026-04-23T06:35:31.118419,ok,XSS,yes,2.07
2026-04-23T06:35:32.134339,ok,XSS,yes,3.36
2026-04-23T06:35:33.145561,ok,XSS,yes,2.25
2026-04-23T06:35:34.158501,ok,XSS,yes,2.04
2026-04-23T06:35:35.269587,ok,XSS,yes,1.54
2026-04-23T06:35:36.278893,ok,XSS,yes,1.43
2026-04-23T06:35:37.287520,ok,XSS,yes,2.28
2026-04-23T06:35:38.296105,ok,Normal,no,1.44
2026-04-23T06:35:39.307930,ok,XSS,yes,1.29
2026-04-23T06:35:40.323655,ok,XSS,yes,3.79
2026-04-23T06:35:41.334512,ok,Normal,no,1.31
2026-04-23T06:35:42.347105,ok,XSS,yes,1.19
2026-04-23T06:35:43.359493,ok,Normal,no,3.87
2026-04-23T06:35:44.370024,ok,XSS,yes,1.35
2026-04-23T06:35:45.377590,ok,XSS,yes,1.55
2026-04-23T06:35:46.395202,ok,XSS,yes,3.90
2026-04-23T06:35:47.404303,ok,XSS,yes,1.79
2026-04-23T06:35:48.412939,ok,XSS,yes,1.74
2026-04-23T06:35:49.419790,ok,XSS,yes,1.33
2026-04-23T06:35:50.427257,ok,Normal,no,1.45
2026-04-23T06:35:51.434060,ok,XSS,yes,1.58
2026-04-23T06:35:52.445929,ok,XSS,yes,2.88
2026-04-23T06:35:53.454208,ok,Normal,no,1.58
2026-04-23T06:35:54.463252,ok,XSS,yes,1.94
2026-04-23T06:35:55.488671,ok,XSS,yes,5.86
2026-04-23T06:35:56.495379,ok,XSS,yes,0.97
2026-04-23T06:35:57.501568,ok,XSS,yes,1.30
2026-04-23T06:35:58.508208,ok,Normal,no,0.95
2026-04-23T06:35:59.515403,ok,XSS,yes,1.02
2026-04-23T06:36:00.521137,ok,XSS,yes,1.07
2026-04-23T06:36:01.528014,ok,XSS,yes,1.28
2026-04-23T06:36:02.534335,ok,Normal,no,0.97
2026-04-23T06:36:03.541134,ok,XSS,yes,1.02
2026-04-23T06:36:04.547388,ok,XSS,yes,1.15
2026-04-23T06:36:05.659563,ok,XSS,yes,1.27
2026-04-23T06:36:06.665987,ok,XSS,yes,1.13
2026-04-23T06:36:07.672796,ok,XSS,yes,1.06
2026-04-23T06:36:08.679411,ok,XSS,yes,0.95
2026-04-23T06:36:09.686478,ok,XSS,yes,1.25
2026-04-23T06:36:10.694186,ok,Normal,no,1.27
2026-04-23T06:36:11.701524,ok,XSS,yes,1.10
2026-04-23T06:36:12.708464,ok,Normal,no,1.11
2026-04-23T06:36:13.713856,ok,XSS,yes,1.16
2026-04-23T06:36:14.722034,ok,XSS,yes,1.37
2026-04-23T06:36:15.746904,ok,XSS,yes,6.08
2026-04-23T06:36:16.767734,ok,XSS,yes,5.10
2026-04-23T06:36:17.779419,ok,XSS,yes,2.51
2026-04-23T06:36:18.798438,ok,XSS,yes,6.35
2026-04-23T06:36:19.811759,ok,XSS,yes,3.18
2026-04-23T06:36:20.832906,ok,Normal,no,5.37
2026-04-23T06:36:21.853493,ok,XSS,yes,4.74
2026-04-23T06:36:22.871247,ok,XSS,yes,3.83
2026-04-23T06:36:23.886546,ok,Normal,no,3.12
2026-04-23T06:36:24.896265,ok,XSS,yes,1.11
2026-04-23T06:36:25.917132,ok,Normal,no,4.78
2026-04-23T06:36:26.926381,ok,XSS,yes,1.76
2026-04-23T06:36:27.932915,ok,XSS,yes,1.11
2026-04-23T06:36:28.941397,ok,XSS,yes,1.48
2026-04-23T06:36:29.954870,ok,XSS,yes,2.64
2026-04-23T06:36:30.968974,ok,XSS,yes,1.10
2026-04-23T06:36:31.978950,ok,XSS,yes,1.47
2026-04-23T06:36:32.990446,ok,XSS,yes,3.35
2026-04-23T06:36:34.006640,ok,Normal,no,4.35
2026-04-23T06:36:35.019046,ok,XSS,yes,3.16
2026-04-23T06:36:36.140052,ok,XSS,yes,1.37
2026-04-23T06:36:37.156518,ok,Normal,no,3.44
2026-04-23T06:36:38.175031,ok,XSS,yes,3.41
2026-04-23T06:36:39.189892,ok,Normal,no,2.71
2026-04-23T06:36:40.201050,ok,XSS,yes,1.37
2026-04-23T06:36:41.218627,ok,XSS,yes,3.60
2026-04-23T06:36:42.229284,ok,XSS,yes,2.04
2026-04-23T06:36:43.241117,ok,Normal,no,1.17
2026-04-23T06:36:44.256759,ok,XSS,yes,4.02
2026-04-23T06:36:45.267031,ok,XSS,yes,2.67
2026-04-23T06:36:46.274349,ok,XSS,yes,0.95
