timestamp,source,prediction,label,confidence,latency_ms,cpu_percent,memory_mb,total_requests
2026-04-22T18:39:34.744770,attacker,7,Normal,1.0000,2.25,0.0,113.59,1
2026-04-22T18:39:35.268698,attacker,7,Normal,1.0000,2.85,9.1,113.59,2
2026-04-22T18:39:35.399818,water-sensor,7,Normal,1.0000,2.51,12.3,113.59,3
2026-04-22T18:39:35.785382,attacker,7,Normal,1.0000,0.88,14.0,113.59,4
2026-04-22T18:39:36.296043,attacker,7,Normal,1.0000,1.35,2.0,113.59,5
2026-04-22T18:39:36.414857,water-sensor,7,Normal,1.0000,0.96,2.2,113.59,6
2026-04-22T18:39:36.812506,attacker,7,Normal,1.0000,1.05,6.6,113.59,7
2026-04-22T18:39:37.323645,attacker,7,Normal,1.0000,1.22,2.4,113.59,8
2026-04-22T18:39:37.426621,water-sensor,7,Normal,1.0000,1.10,2.5,113.59,9
2026-04-22T18:39:37.836700,attacker,7,Normal,1.0000,1.45,14.5,113.59,10
2026-04-22T18:39:38.353648,attacker,7,Normal,1.0000,1.39,3.1,113.59,11
2026-04-22T18:39:38.442812,water-sensor,7,Normal,1.0000,1.32,4.2,113.59,12
2026-04-22T18:39:38.872883,attacker,7,Normal,1.0000,2.11,16.7,113.59,13
2026-04-22T18:39:39.389858,attacker,7,Normal,1.0000,1.35,2.2,113.59,14
2026-04-22T18:39:39.460582,water-sensor,7,Normal,1.0000,1.97,7.0,113.59,15
2026-04-22T18:39:39.908911,attacker,7,Normal,1.0000,2.14,16.6,113.59,16
2026-04-22T18:39:40.428767,attacker,7,Normal,1.0000,2.26,3.9,113.59,17
2026-04-22T18:39:40.481712,water-sensor,7,Normal,1.0000,2.52,11.9,113.59,18
2026-04-22T18:39:40.949521,attacker,7,Normal,1.0000,2.33,16.3,113.59,19
2026-04-22T18:39:41.476156,attacker,7,Normal,1.0000,4.02,8.5,113.59,20
2026-04-22T18:39:41.509010,water-sensor,7,Normal,1.0000,2.50,26.9,113.59,21
2026-04-22T18:39:42.005739,attacker,7,Normal,1.0000,2.29,31.7,113.59,22
2026-04-22T18:39:42.537598,attacker,7,Normal,1.0000,2.30,3.3,113.59,24
2026-04-22T18:39:42.541941,water-sensor,7,Normal,1.0000,3.20,0.0,113.71,24
2026-04-22T18:39:43.057376,attacker,7,Normal,1.0000,1.84,19.2,113.71,25
2026-04-22T18:39:43.566340,water-sensor,7,Normal,1.0000,2.58,3.2,113.71,26
2026-04-22T18:39:43.585147,attacker,7,Normal,1.0000,5.44,12.9,113.71,27
2026-04-22T18:39:44.109122,attacker,7,Normal,1.0000,1.68,18.7,113.71,28
2026-04-22T18:39:44.585252,water-sensor,7,Normal,1.0000,1.58,4.5,113.71,29
2026-04-22T18:39:44.621866,attacker,7,Normal,1.0000,1.42,20.0,113.71,30
2026-04-22T18:39:45.138383,attacker,7,Normal,1.0000,1.43,6.8,113.71,31
2026-04-22T18:39:45.611441,water-sensor,7,Normal,1.0000,3.50,7.7,113.71,32
2026-04-22T18:39:45.662261,attacker,7,Normal,1.0000,2.99,22.5,113.71,33
2026-04-22T18:39:46.183165,attacker,7,Normal,1.0000,1.72,12.5,113.71,34
2026-04-22T18:39:46.634426,water-sensor,7,Normal,1.0000,2.31,8.3,113.71,35
2026-04-22T18:39:46.701942,attacker,7,Normal,1.0000,1.56,13.5,113.71,36
2026-04-22T18:39:47.221033,attacker,7,Normal,1.0000,1.67,7.3,113.71,37
2026-04-22T18:39:47.655613,water-sensor,7,Normal,1.0000,2.07,10.4,113.71,38
2026-04-22T18:39:47.745283,attacker,7,Normal,1.0000,3.17,18.6,113.71,39
2026-04-22T18:39:48.264196,attacker,7,Normal,1.0000,1.72,8.4,113.71,40
2026-04-22T18:39:48.675752,water-sensor,7,Normal,1.0000,1.45,11.8,113.71,41
2026-04-22T18:39:48.782091,attacker,7,Normal,1.0000,1.65,14.0,113.71,42
2026-04-22T18:39:49.300629,attacker,7,Normal,1.0000,1.69,5.4,113.71,43
2026-04-22T18:39:49.695334,water-sensor,7,Normal,1.0000,1.46,11.5,113.71,44
2026-04-22T18:39:49.823438,attacker,7,Normal,1.0000,3.05,15.5,113.71,45
2026-04-22T18:39:50.343412,attacker,7,Normal,1.0000,1.60,7.9,113.71,46
2026-04-22T18:39:50.724202,water-sensor,7,Normal,1.0000,2.72,15.6,113.71,47
2026-04-22T18:39:50.867005,attacker,7,Normal,1.0000,2.32,15.9,113.71,48
2026-04-22T18:39:51.394568,attacker,7,Normal,1.0000,3.33,8.6,113.71,49
2026-04-22T18:39:51.740403,water-sensor,7,Normal,1.0000,0.95,35.5,113.71,50
2026-04-22T18:39:51.917312,attacker,7,Normal,1.0000,1.92,41.6,113.71,51
2026-04-22T18:39:52.437370,attacker,7,Normal,1.0000,2.24,2.9,113.71,52
2026-04-22T18:39:52.759318,water-sensor,7,Normal,1.0000,2.03,17.8,113.71,53
2026-04-22T18:39:52.959723,attacker,7,Normal,1.0000,1.77,22.2,113.71,54
2026-04-22T18:39:53.480518,attacker,7,Normal,1.0000,2.04,3.9,113.71,55
2026-04-22T18:39:53.781947,water-sensor,7,Normal,1.0000,2.72,18.9,113.71,56
2026-04-22T18:39:54.003377,attacker,7,Normal,1.0000,3.39,27.3,113.71,57
2026-04-22T18:39:54.525724,attacker,7,Normal,1.0000,1.60,12.0,113.71,58
2026-04-22T18:39:54.796666,water-sensor,7,Normal,1.0000,1.12,14.6,113.71,59
2026-04-22T18:39:55.044363,attacker,7,Normal,1.0000,1.99,1.5,113.71,60
2026-04-22T18:39:55.565487,attacker,7,Normal,1.0000,2.48,3.4,113.71,61
2026-04-22T18:39:55.816509,water-sensor,7,Normal,1.0000,2.33,21.4,113.71,62
2026-04-22T18:39:56.202755,attacker,7,Normal,1.0000,2.38,14.4,113.71,63
2026-04-22T18:39:56.740630,attacker,7,Normal,1.0000,3.36,6.4,113.71,64
2026-04-22T18:39:56.952560,water-sensor,7,Normal,1.0000,2.39,24.6,113.71,65
2026-04-22T18:39:57.264329,attacker,7,Normal,1.0000,1.82,3.2,113.71,66
2026-04-22T18:39:57.803514,attacker,13,Vulnerability_scanner,1.0000,4.48,10.0,113.71,67
2026-04-22T18:39:57.967685,water-sensor,7,Normal,1.0000,1.36,25.0,113.71,68
2026-04-22T18:39:58.337534,attacker,7,Normal,1.0000,2.18,4.1,113.71,69
2026-04-22T18:39:58.863301,attacker,7,Normal,1.0000,1.47,11.8,113.71,70
2026-04-22T18:39:58.981517,water-sensor,7,Normal,1.0000,1.19,17.9,113.71,71
2026-04-22T18:39:59.374025,attacker,7,Normal,1.0000,0.61,8.9,113.71,72
2026-04-22T18:39:59.895894,attacker,7,Normal,1.0000,2.53,9.3,113.71,73
2026-04-22T18:39:59.995766,water-sensor,7,Normal,1.0000,1.46,6.2,113.71,74
2026-04-22T18:40:00.420738,attacker,7,Normal,1.0000,2.09,2.1,113.71,75
2026-04-22T18:40:00.932690,attacker,7,Normal,1.0000,0.61,11.3,113.71,76
2026-04-22T18:40:01.016894,water-sensor,7,Normal,1.0000,2.15,9.1,113.71,77
2026-04-22T18:40:01.469876,attacker,7,Normal,1.0000,7.37,11.9,113.71,78
2026-04-22T18:40:01.994455,attacker,7,Normal,1.0000,3.56,33.6,113.71,79
2026-04-22T18:40:02.040763,water-sensor,7,Normal,1.0000,2.19,15.4,113.71,80
2026-04-22T18:40:02.516539,attacker,7,Normal,1.0000,2.17,2.4,113.71,81
2026-04-22T18:40:03.037380,attacker,7,Normal,1.0000,1.90,15.7,113.71,82
2026-04-22T18:40:03.065724,water-sensor,7,Normal,1.0000,2.85,33.3,113.71,83
2026-04-22T18:40:03.559815,attacker,7,Normal,1.0000,1.96,15.9,113.71,84
2026-04-22T18:40:04.105344,attacker,13,Vulnerability_scanner,1.0000,3.35,13.0,113.84,86
2026-04-22T18:40:04.109800,water-sensor,7,Normal,1.0000,4.87,0.0,113.84,86
2026-04-22T18:40:04.631465,attacker,7,Normal,1.0000,1.89,4.6,113.96,87
2026-04-22T18:40:05.129992,water-sensor,7,Normal,1.0000,1.81,19.8,113.96,88
2026-04-22T18:40:05.146152,attacker,7,Normal,1.0000,0.95,16.7,113.96,89
2026-04-22T18:40:05.672197,attacker,7,Normal,1.0000,3.80,9.7,113.96,90
2026-04-22T18:40:06.158639,water-sensor,7,Normal,1.0000,2.90,4.2,113.96,91
2026-04-22T18:40:06.218932,attacker,7,Normal,1.0000,2.31,41.7,113.96,92
2026-04-22T18:40:06.744492,attacker,7,Normal,1.0000,3.38,13.0,113.96,93
2026-04-22T18:40:07.192588,water-sensor,7,Normal,1.0000,3.12,9.3,113.96,94
2026-04-22T18:40:07.267876,attacker,7,Normal,1.0000,1.96,6.7,113.96,95
