timestamp,source,prediction,label,confidence,latency_ms,cpu_percent,memory_mb,total_requests
2026-04-23T06:53:19.962615,water-sensor,9,Port_Scanning,0.0667,0.24,0.0,396.59,1
2026-04-23T06:53:21.093421,water-sensor,6,MITM,0.0667,0.29,1.7,396.59,2
2026-04-23T06:53:21.508770,attacker,2,DDoS_ICMP,0.0667,0.09,3.3,396.59,3
2026-04-23T06:53:22.123283,attacker,10,Ransomware,0.0667,0.18,0.4,396.59,4
2026-04-23T06:53:22.219866,water-sensor,3,DDoS_TCP,0.0667,0.16,3.9,396.59,5
2026-04-23T06:53:22.747158,attacker,3,DDoS_TCP,0.0667,0.12,2.4,396.59,6
2026-04-23T06:53:23.340189,water-sensor,10,Ransomware,0.0667,0.17,2.7,396.59,7
2026-04-23T06:53:23.358794,attacker,10,Ransomware,0.0667,0.27,6.7,396.59,8
2026-04-23T06:53:23.979324,attacker,3,DDoS_TCP,0.0667,0.13,0.4,396.59,9
2026-04-23T06:53:24.466777,water-sensor,8,Password,0.0667,0.29,3.8,396.59,10
2026-04-23T06:53:24.604913,attacker,5,Fingerprinting,0.0667,0.31,0.9,396.59,11
2026-04-23T06:53:25.225788,attacker,2,DDoS_ICMP,0.0667,0.14,1.0,396.59,12
2026-04-23T06:53:25.585214,water-sensor,11,SQL_injection,0.0667,0.14,3.5,396.59,13
2026-04-23T06:53:25.852042,attacker,6,MITM,0.0667,0.22,1.4,396.59,14
2026-04-23T06:53:26.476740,attacker,12,Uploading,0.0667,0.50,21.5,396.59,15
2026-04-23T06:53:26.709183,water-sensor,11,SQL_injection,0.0667,0.37,4.9,396.59,16
2026-04-23T06:53:27.113050,attacker,6,MITM,0.0667,0.20,1.2,396.59,17
2026-04-23T06:53:27.737802,attacker,7,Normal,0.0667,0.12,3.8,396.59,18
2026-04-23T06:53:27.842834,water-sensor,5,Fingerprinting,0.0667,0.30,2.4,396.59,19
2026-04-23T06:53:28.345156,attacker,12,Uploading,0.0667,0.11,1.8,396.59,20
