timestamp,source,prediction,label,confidence,latency_ms,cpu_percent,memory_mb,total_requests
2026-04-23T06:46:39.977646,water-sensor,7,Normal,1.0000,3.05,0.0,114.64,1
2026-04-23T06:46:41.116765,water-sensor,7,Normal,1.0000,0.66,2.5,114.77,2
2026-04-23T06:46:41.147702,attacker,7,Normal,1.0000,0.73,15.4,114.77,3
2026-04-23T06:46:41.790139,attacker,7,Normal,1.0000,1.81,3.3,114.77,4
2026-04-23T06:46:42.231710,water-sensor,7,Normal,1.0000,0.39,4.3,114.77,5
2026-04-23T06:46:42.433035,attacker,7,Normal,1.0000,1.77,2.5,114.77,6
2026-04-23T06:46:43.061013,attacker,7,Normal,1.0000,1.92,0.8,114.77,7
2026-04-23T06:46:43.368228,water-sensor,7,Normal,1.0000,1.51,5.3,114.77,8
2026-04-23T06:46:43.682325,attacker,7,Normal,1.0000,0.71,1.2,114.77,9
2026-04-23T06:46:44.312500,attacker,7,Normal,1.0000,1.72,2.8,114.77,10
2026-04-23T06:46:44.502573,water-sensor,7,Normal,1.0000,0.65,2.6,114.77,11
2026-04-23T06:46:44.933653,attacker,7,Normal,1.0000,1.86,0.3,114.77,12
2026-04-23T06:46:45.544563,attacker,7,Normal,1.0000,1.02,2.7,114.77,13
2026-04-23T06:46:45.644059,water-sensor,7,Normal,1.0000,2.12,3.7,114.77,14
2026-04-23T06:46:46.178429,attacker,7,Normal,1.0000,0.58,1.6,114.77,15
2026-04-23T06:46:46.760986,water-sensor,7,Normal,1.0000,0.62,1.7,114.77,16
2026-04-23T06:46:46.810866,attacker,7,Normal,1.0000,2.21,5.0,114.77,17
2026-04-23T06:46:47.427664,attacker,7,Normal,1.0000,0.88,1.6,114.77,18
2026-04-23T06:46:47.875276,water-sensor,7,Normal,1.0000,0.53,0.8,114.77,19
2026-04-23T06:46:48.037093,attacker,7,Normal,1.0000,0.83,34.9,114.77,20
2026-04-23T06:46:48.662978,attacker,7,Normal,1.0000,1.64,12.2,114.77,21
2026-04-23T06:46:48.999479,water-sensor,7,Normal,1.0000,1.65,0.4,114.77,22
2026-04-23T06:46:49.271954,attacker,7,Normal,1.0000,0.92,6.8,114.77,23
2026-04-23T06:46:49.892819,attacker,7,Normal,1.0000,0.83,0.8,114.77,24
2026-04-23T06:46:50.132608,water-sensor,7,Normal,1.0000,0.51,3.2,114.77,25
2026-04-23T06:46:50.512065,attacker,7,Normal,1.0000,0.54,4.6,114.77,26
2026-04-23T06:46:51.141038,attacker,7,Normal,1.0000,1.43,0.6,114.77,27
2026-04-23T06:46:51.251091,water-sensor,7,Normal,1.0000,0.37,9.0,114.77,28
2026-04-23T06:46:51.776533,attacker,7,Normal,1.0000,1.35,1.9,114.77,29
2026-04-23T06:46:52.369939,water-sensor,7,Normal,1.0000,1.02,3.0,114.77,30
2026-04-23T06:46:52.416290,attacker,7,Normal,1.0000,1.28,2.7,114.77,31
