timestamp,source,prediction,label,confidence,latency_ms,cpu_percent,memory_mb,total_requests
2026-04-23T06:55:35.887538,water-sensor,5,Fingerprinting,0.0667,0.13,0.0,393.89,1
2026-04-23T06:55:36.936415,attacker,13,Vulnerability_scanner,0.0667,0.40,1.2,393.89,2
2026-04-23T06:55:37.022231,water-sensor,3,DDoS_TCP,0.0667,0.31,2.9,393.89,3
2026-04-23T06:55:37.552911,attacker,1,DDoS_HTTP,0.0667,0.33,4.7,393.89,4
2026-04-23T06:55:38.136551,water-sensor,5,Fingerprinting,0.0667,0.11,1.5,393.89,5
2026-04-23T06:55:38.183434,attacker,3,DDoS_TCP,0.0667,0.16,0.0,393.89,6
2026-04-23T06:55:38.801512,attacker,10,Ransomware,0.0667,0.14,2.2,393.89,7
2026-04-23T06:55:39.250738,water-sensor,3,DDoS_TCP,0.0667,0.18,2.5,393.89,8
2026-04-23T06:55:39.422908,attacker,8,Password,0.0667,0.11,7.1,393.89,9
2026-04-23T06:55:40.044206,attacker,4,DDoS_UDP,0.0667,0.08,0.0,393.89,10
2026-04-23T06:55:40.486846,water-sensor,5,Fingerprinting,0.0667,0.13,5.6,393.89,11
2026-04-23T06:55:40.804180,attacker,5,Fingerprinting,0.0667,0.13,0.8,393.89,12
2026-04-23T06:55:41.418470,attacker,5,Fingerprinting,0.0667,0.15,2.4,393.89,13
2026-04-23T06:55:41.598621,water-sensor,1,DDoS_HTTP,0.0667,0.13,1.4,393.89,14
2026-04-23T06:55:42.043189,attacker,4,DDoS_UDP,0.0667,0.32,26.6,393.89,15
2026-04-23T06:55:42.683266,attacker,7,Normal,0.0667,0.21,2.2,393.89,16
2026-04-23T06:55:42.735899,water-sensor,2,DDoS_ICMP,0.0667,0.17,2.4,393.89,17
2026-04-23T06:55:43.302387,attacker,9,Port_Scanning,0.0667,0.38,1.1,393.89,18
2026-04-23T06:55:43.864556,water-sensor,10,Ransomware,0.0667,0.12,3.4,393.89,19
2026-04-23T06:55:43.939451,attacker,13,Vulnerability_scanner,0.0667,0.34,3.4,393.89,20
