timestamp,source,prediction,label,confidence,latency_ms,cpu_percent,memory_mb,total_requests
2026-04-23T06:44:29.598557,water-sensor,7,Normal,0.5800,45.51,0.0,386.80,1
2026-04-23T06:44:30.729149,water-sensor,7,Normal,0.6600,26.13,2.8,386.93,2
2026-04-23T06:44:30.755786,attacker,7,Normal,0.6500,9.78,4.8,386.93,3
2026-04-23T06:44:31.389520,attacker,7,Normal,0.6400,24.23,3.1,386.93,4
2026-04-23T06:44:31.877119,water-sensor,7,Normal,0.5700,13.69,1.3,386.93,5
2026-04-23T06:44:32.035709,attacker,7,Normal,0.5400,30.80,3.9,386.93,6
2026-04-23T06:44:32.650751,attacker,7,Normal,0.6500,11.15,2.2,386.93,7
2026-04-23T06:44:32.990281,water-sensor,7,Normal,0.4800,12.92,7.4,386.93,8
2026-04-23T06:44:33.293290,attacker,7,Normal,0.5800,10.43,7.1,386.93,9
2026-04-23T06:44:33.927186,attacker,7,Normal,0.5800,10.53,2.0,386.93,10
2026-04-23T06:44:34.113608,water-sensor,7,Normal,0.6600,13.58,4.7,386.93,11
2026-04-23T06:44:34.592956,attacker,7,Normal,0.6500,27.26,2.4,386.93,12
2026-04-23T06:44:35.233337,attacker,7,Normal,0.6400,21.59,3.7,386.93,13
2026-04-23T06:44:35.244129,water-sensor,7,Normal,0.6600,11.01,0.0,387.05,14
2026-04-23T06:44:35.892959,attacker,7,Normal,0.5800,50.19,16.7,387.18,15
2026-04-23T06:44:36.372418,water-sensor,7,Normal,0.6600,14.43,4.7,387.18,16
2026-04-23T06:44:36.541027,attacker,7,Normal,0.6700,31.20,5.9,387.18,17
2026-04-23T06:44:37.167813,attacker,7,Normal,0.5800,9.74,3.4,387.18,18
2026-04-23T06:44:37.641106,water-sensor,7,Normal,0.6400,11.75,1.8,387.18,19
2026-04-23T06:44:37.935817,attacker,7,Normal,0.6600,23.66,3.4,387.18,20
2026-04-23T06:44:38.579559,attacker,7,Normal,0.6600,14.05,1.9,387.18,21
2026-04-23T06:44:38.755890,water-sensor,7,Normal,0.6600,10.64,2.8,387.18,22
2026-04-23T06:44:39.227768,attacker,7,Normal,0.6400,14.21,2.4,387.18,23
2026-04-23T06:44:39.892820,attacker,7,Normal,0.5200,29.43,3.6,387.18,24
2026-04-23T06:44:39.901954,water-sensor,7,Normal,0.6600,15.79,5.1,387.18,25
2026-04-23T06:44:40.533409,attacker,7,Normal,0.6500,13.06,2.4,387.18,26
2026-04-23T06:44:41.034715,water-sensor,7,Normal,0.6500,12.63,2.2,387.18,27
2026-04-23T06:44:41.181217,attacker,7,Normal,0.7400,23.67,4.2,387.18,28
2026-04-23T06:44:41.846772,attacker,7,Normal,0.7500,33.52,2.5,387.18,29
2026-04-23T06:44:42.163972,water-sensor,7,Normal,0.6600,14.13,2.0,387.18,30
2026-04-23T06:44:42.486776,attacker,7,Normal,0.5800,13.68,3.9,387.18,31
