timestamp,source,prediction,label,confidence,latency_ms,cpu_percent,memory_mb,total_requests
2026-04-23T06:51:05.470635,water-sensor,7,Normal,1.0000,2.21,0.0,99.02,1
2026-04-23T06:51:06.599602,water-sensor,14,XSS,1.0000,3.05,1.9,99.02,2
2026-04-23T06:51:07.000548,attacker,14,XSS,1.0000,3.46,2.8,99.02,3
2026-04-23T06:51:07.626002,attacker,14,XSS,1.0000,1.90,2.8,99.02,4
2026-04-23T06:51:07.710086,water-sensor,14,XSS,1.0000,3.36,3.0,99.02,5
2026-04-23T06:51:08.257807,attacker,13,Vulnerability_scanner,1.0000,3.98,2.8,99.02,6
2026-04-23T06:51:08.846557,water-sensor,7,Normal,1.0000,1.46,0.9,99.02,7
2026-04-23T06:51:08.867182,attacker,13,Vulnerability_scanner,1.0000,1.11,0.0,99.02,8
2026-04-23T06:51:09.634597,attacker,13,Vulnerability_scanner,1.0000,3.49,3.7,99.02,9
2026-04-23T06:51:10.113669,water-sensor,14,XSS,1.0000,2.67,1.6,99.02,10
2026-04-23T06:51:10.264375,attacker,14,XSS,1.0000,1.63,4.2,99.02,11
2026-04-23T06:51:10.895649,attacker,14,XSS,1.0000,1.42,2.0,99.02,12
2026-04-23T06:51:11.250845,water-sensor,7,Normal,1.0000,1.87,2.1,99.02,13
2026-04-23T06:51:11.527478,attacker,14,XSS,1.0000,2.41,4.1,99.02,14
2026-04-23T06:51:12.166468,attacker,14,XSS,1.0000,2.65,0.8,99.02,15
2026-04-23T06:51:12.366417,water-sensor,14,XSS,1.0000,1.25,6.8,99.02,16
2026-04-23T06:51:12.803226,attacker,14,XSS,1.0000,1.80,0.9,99.02,17
2026-04-23T06:51:13.422754,attacker,13,Vulnerability_scanner,1.0000,1.85,3.6,99.02,18
2026-04-23T06:51:13.489780,water-sensor,14,XSS,1.0000,5.05,5.7,99.02,19
2026-04-23T06:51:14.041837,attacker,14,XSS,1.0000,2.65,12.1,99.02,20
2026-04-23T06:51:14.634028,water-sensor,14,XSS,1.0000,4.62,11.3,99.02,21
2026-04-23T06:51:14.679708,attacker,14,XSS,1.0000,1.19,0.0,99.02,22
2026-04-23T06:51:15.300871,attacker,14,XSS,1.0000,1.32,2.8,99.02,23
2026-04-23T06:51:15.748664,water-sensor,14,XSS,1.0000,1.15,0.8,99.02,24
2026-04-23T06:51:15.930274,attacker,13,Vulnerability_scanner,1.0000,1.43,1.4,99.02,25
2026-04-23T06:51:16.554406,attacker,13,Vulnerability_scanner,1.0000,2.75,3.0,99.02,26
2026-04-23T06:51:16.884038,water-sensor,14,XSS,1.0000,4.97,1.1,99.02,27
2026-04-23T06:51:17.187291,attacker,14,XSS,1.0000,3.54,2.1,99.02,28
2026-04-23T06:51:17.812725,attacker,14,XSS,1.0000,1.83,2.6,99.02,29
2026-04-23T06:51:18.017672,water-sensor,14,XSS,1.0000,2.37,1.8,99.02,30
2026-04-23T06:51:18.432529,attacker,14,XSS,1.0000,2.96,3.0,99.02,31
2026-04-23T06:51:19.062101,attacker,14,XSS,1.0000,1.62,1.0,99.02,32
2026-04-23T06:51:19.136183,water-sensor,14,XSS,1.0000,1.72,1.7,99.02,33
2026-04-23T06:51:19.679514,attacker,7,Normal,1.0000,4.93,4.6,99.02,34
2026-04-23T06:51:20.252147,water-sensor,7,Normal,1.0000,1.76,1.3,99.02,35
2026-04-23T06:51:20.302551,attacker,14,XSS,1.0000,1.36,15.0,99.02,36
2026-04-23T06:51:20.935323,attacker,14,XSS,1.0000,4.58,2.2,99.02,37
2026-04-23T06:51:21.367575,water-sensor,14,XSS,1.0000,1.17,3.2,99.02,38
2026-04-23T06:51:21.557619,attacker,14,XSS,1.0000,3.07,0.7,99.02,39
2026-04-23T06:51:22.166557,attacker,14,XSS,1.0000,1.46,0.4,99.02,40
2026-04-23T06:51:22.480065,water-sensor,14,XSS,1.0000,4.69,6.4,99.02,41
2026-04-23T06:51:22.789305,attacker,14,XSS,1.0000,1.04,2.0,99.02,42
2026-04-23T06:51:23.417875,attacker,14,XSS,1.0000,2.38,1.2,99.02,43
2026-04-23T06:51:23.613898,water-sensor,7,Normal,1.0000,3.19,1.3,99.02,44
2026-04-23T06:51:24.055942,attacker,13,Vulnerability_scanner,1.0000,5.34,17.6,99.02,45
2026-04-23T06:51:24.682758,attacker,14,XSS,1.0000,5.55,11.5,99.02,46
2026-04-23T06:51:24.729947,water-sensor,14,XSS,1.0000,4.89,7.9,99.02,47
2026-04-23T06:51:25.305570,attacker,14,XSS,1.0000,1.79,2.4,99.02,48
2026-04-23T06:51:25.854850,water-sensor,7,Normal,1.0000,3.56,2.5,99.02,49
