timestamp,status,label,is_attack,latency_ms
2026-04-23T06:51:05.526226,ok,Normal,no,2.21
2026-04-23T06:51:06.657302,ok,XSS,yes,3.05
2026-04-23T06:51:07.781010,ok,XSS,yes,3.36
2026-04-23T06:51:08.909494,ok,Normal,no,1.46
2026-04-23T06:51:10.187230,ok,XSS,yes,2.67
2026-04-23T06:51:11.306245,ok,Normal,no,1.87
2026-04-23T06:51:12.429032,ok,XSS,yes,1.25
2026-04-23T06:51:13.563602,ok,XSS,yes,5.05
2026-04-23T06:51:14.694568,ok,XSS,yes,4.62
2026-04-23T06:51:15.817744,ok,XSS,yes,1.15
2026-04-23T06:51:16.955198,ok,XSS,yes,4.97
2026-04-23T06:51:18.080953,ok,XSS,yes,2.37
2026-04-23T06:51:19.192948,ok,XSS,yes,1.72
2026-04-23T06:51:20.317435,ok,Normal,no,1.76
2026-04-23T06:51:21.425465,ok,XSS,yes,1.17
2026-04-23T06:51:22.539754,ok,XSS,yes,4.69
2026-04-23T06:51:23.669724,ok,Normal,no,3.19
2026-04-23T06:51:24.785335,ok,XSS,yes,4.89
2026-04-23T06:51:25.912944,ok,Normal,no,3.56
2026-04-23T06:51:27.038445,ok,XSS,yes,2.09
2026-04-23T06:51:28.160625,ok,XSS,yes,3.43
2026-04-23T06:51:29.292560,ok,XSS,yes,4.79
2026-04-23T06:51:30.425762,ok,XSS,yes,1.39
2026-04-23T06:51:31.556961,ok,XSS,yes,1.02
2026-04-23T06:51:32.678197,ok,XSS,yes,3.83
2026-04-23T06:51:33.798787,ok,Normal,no,2.00
2026-04-23T06:51:34.925858,ok,XSS,yes,3.99
2026-04-23T06:51:36.051899,ok,XSS,yes,1.46
2026-04-23T06:51:37.172086,ok,Normal,no,3.34
2026-04-23T06:51:38.306531,ok,XSS,yes,3.90
2026-04-23T06:51:39.571411,ok,Normal,no,3.12
2026-04-23T06:51:40.701928,ok,XSS,yes,1.79
2026-04-23T06:51:41.832338,ok,XSS,yes,4.96
2026-04-23T06:51:42.965216,ok,XSS,yes,5.19
2026-04-23T06:51:44.078372,ok,XSS,yes,2.71
2026-04-23T06:51:45.209204,ok,XSS,yes,2.10
2026-04-23T06:51:46.330820,ok,XSS,yes,1.61
2026-04-23T06:51:47.436511,ok,XSS,yes,2.41
2026-04-23T06:51:48.558587,ok,XSS,yes,3.46
2026-04-23T06:51:49.675045,ok,XSS,yes,1.24
2026-04-23T06:51:50.797923,ok,XSS,yes,4.53
2026-04-23T06:51:51.928338,ok,Normal,no,3.31
2026-04-23T06:51:53.050593,ok,XSS,yes,2.50
2026-04-23T06:51:54.182666,ok,XSS,yes,9.76
2026-04-23T06:51:55.303196,ok,Normal,no,1.88
2026-04-23T06:51:56.442731,ok,XSS,yes,3.89
2026-04-23T06:51:57.552200,ok,Normal,no,3.91
2026-04-23T06:51:58.673297,ok,XSS,yes,2.65
2026-04-23T06:51:59.799701,ok,XSS,yes,3.63
2026-04-23T06:52:00.935255,ok,XSS,yes,4.20
2026-04-23T06:52:02.065911,ok,XSS,yes,4.80
2026-04-23T06:52:03.187182,ok,XSS,yes,1.35
2026-04-23T06:52:04.328928,ok,XSS,yes,5.15
2026-04-23T06:52:05.446700,ok,Normal,no,1.97
2026-04-23T06:52:06.590788,ok,XSS,yes,4.35
2026-04-23T06:52:07.706662,ok,XSS,yes,1.27
2026-04-23T06:52:08.824559,ok,Normal,no,2.30
2026-04-23T06:52:10.094179,ok,XSS,yes,4.93
2026-04-23T06:52:11.214144,ok,XSS,yes,1.49
2026-04-23T06:52:12.334246,ok,XSS,yes,3.42
2026-04-23T06:52:13.458990,ok,XSS,yes,3.09
2026-04-23T06:52:14.600841,ok,Normal,no,3.09
2026-04-23T06:52:15.731826,ok,XSS,yes,5.16
2026-04-23T06:52:16.857620,ok,XSS,yes,1.29
