timestamp,status,label,is_attack,latency_ms
2026-04-23T06:55:35.955877,ok,Fingerprinting,yes,0.13
2026-04-23T06:55:37.081475,ok,DDoS_TCP,yes,0.31
2026-04-23T06:55:38.196479,ok,Fingerprinting,yes,0.11
2026-04-23T06:55:39.303925,ok,DDoS_TCP,yes,0.18
2026-04-23T06:55:40.545457,ok,Fingerprinting,yes,0.13
2026-04-23T06:55:41.669580,ok,DDoS_HTTP,yes,0.13
2026-04-23T06:55:42.801676,ok,DDoS_ICMP,yes,0.17
2026-04-23T06:55:43.936930,ok,Ransomware,yes,0.12
2026-04-23T06:55:45.066544,ok,DDoS_HTTP,yes,0.35
2026-04-23T06:55:46.182778,ok,Port_Scanning,yes,0.31
2026-04-23T06:55:47.301042,ok,Vulnerability_scanner,yes,0.19
2026-04-23T06:55:48.413509,ok,SQL_injection,yes,0.11
2026-04-23T06:55:49.544792,ok,Password,yes,0.10
2026-04-23T06:55:50.680373,ok,Backdoor,yes,0.33
2026-04-23T06:55:51.796786,ok,Normal,no,0.17
2026-04-23T06:55:52.914804,ok,DDoS_TCP,yes,0.12
2026-04-23T06:55:54.032618,ok,Fingerprinting,yes,0.12
2026-04-23T06:55:55.157958,ok,Backdoor,yes,0.19
2026-04-23T06:55:56.293678,ok,Ransomware,yes,0.31
2026-04-23T06:55:57.420214,ok,Fingerprinting,yes,0.23
2026-04-23T06:55:58.523250,ok,MITM,yes,0.10
2026-04-23T06:55:59.650863,ok,Ransomware,yes,0.31
2026-04-23T06:56:00.781866,ok,DDoS_HTTP,yes,0.46
2026-04-23T06:56:01.908006,ok,Uploading,yes,0.29
2026-04-23T06:56:03.044095,ok,Ransomware,yes,0.30
2026-04-23T06:56:04.167671,ok,Uploading,yes,0.11
2026-04-23T06:56:05.294270,ok,Ransomware,yes,0.24
2026-04-23T06:56:06.421311,ok,Ransomware,yes,0.15
2026-04-23T06:56:07.540206,ok,Uploading,yes,0.15
2026-04-23T06:56:08.660597,ok,DDoS_HTTP,yes,0.12
2026-04-23T06:56:09.799253,ok,Ransomware,yes,0.20
2026-04-23T06:56:11.089567,ok,DDoS_TCP,yes,0.40
2026-04-23T06:56:12.238842,ok,XSS,yes,0.31
2026-04-23T06:56:13.372726,ok,Port_Scanning,yes,0.42
2026-04-23T06:56:14.499425,ok,DDoS_UDP,yes,0.52
2026-04-23T06:56:15.621274,ok,DDoS_ICMP,yes,0.07
2026-04-23T06:56:16.727344,ok,XSS,yes,0.13
2026-04-23T06:56:17.849450,ok,Normal,no,0.10
2026-04-23T06:56:18.970390,ok,Password,yes,0.32
2026-04-23T06:56:20.079854,ok,DDoS_ICMP,yes,0.17
2026-04-23T06:56:21.210821,ok,Normal,no,0.33
2026-04-23T06:56:22.331114,ok,Vulnerability_scanner,yes,0.58
2026-04-23T06:56:23.450220,ok,XSS,yes,0.14
2026-04-23T06:56:24.585854,ok,Normal,no,0.21
2026-04-23T06:56:25.722516,ok,SQL_injection,yes,0.33
2026-04-23T06:56:26.836660,ok,Port_Scanning,yes,0.12
2026-04-23T06:56:27.960253,ok,XSS,yes,0.12
2026-04-23T06:56:29.073026,ok,SQL_injection,yes,0.33
2026-04-23T06:56:30.211196,ok,Password,yes,0.33
2026-04-23T06:56:31.325110,ok,Normal,no,0.12
2026-04-23T06:56:32.444816,ok,Port_Scanning,yes,0.40
2026-04-23T06:56:33.570283,ok,Normal,no,0.42
2026-04-23T06:56:34.690770,ok,DDoS_TCP,yes,0.14
2026-04-23T06:56:35.812372,ok,Vulnerability_scanner,yes,0.12
2026-04-23T06:56:36.935571,ok,SQL_injection,yes,0.11
2026-04-23T06:56:38.067676,ok,Uploading,yes,0.19
2026-04-23T06:56:39.196614,ok,SQL_injection,yes,0.21
2026-04-23T06:56:40.311526,ok,DDoS_HTTP,yes,0.13
2026-04-23T06:56:41.581544,ok,DDoS_UDP,yes,0.35
2026-04-23T06:56:42.705397,ok,Vulnerability_scanner,yes,0.15
2026-04-23T06:56:43.822437,ok,DDoS_ICMP,yes,0.10
2026-04-23T06:56:44.937449,ok,Port_Scanning,yes,0.13
2026-04-23T06:56:46.044356,ok,Normal,no,0.13
2026-04-23T06:56:47.165473,ok,Backdoor,yes,0.33
2026-04-23T06:56:48.285156,ok,Fingerprinting,yes,0.36
2026-04-23T06:56:49.409303,ok,Backdoor,yes,0.33
2026-04-23T06:56:50.538600,ok,MITM,yes,0.13
2026-04-23T06:56:51.658646,ok,DDoS_UDP,yes,0.08
2026-04-23T06:56:52.789962,ok,Password,yes,0.28
2026-04-23T06:56:53.924254,ok,Normal,no,0.08
2026-04-23T06:56:55.046268,ok,XSS,yes,0.11
2026-04-23T06:56:56.159264,ok,Uploading,yes,0.32
2026-04-23T06:56:57.273854,ok,DDoS_UDP,yes,0.08
2026-04-23T06:56:58.389195,ok,Password,yes,0.21
2026-04-23T06:56:59.522558,ok,Port_Scanning,yes,0.21
2026-04-23T06:57:00.653666,ok,Vulnerability_scanner,yes,0.12
2026-04-23T06:57:01.788159,ok,Normal,no,0.17
2026-04-23T06:57:02.909532,ok,Backdoor,yes,0.14
2026-04-23T06:57:04.019189,ok,DDoS_UDP,yes,0.13
2026-04-23T06:57:05.137399,ok,DDoS_TCP,yes,0.16
2026-04-23T06:57:06.246701,ok,Password,yes,0.36
2026-04-23T06:57:07.378761,ok,Fingerprinting,yes,0.49
2026-04-23T06:57:08.508522,ok,XSS,yes,0.34
2026-04-23T06:57:09.643774,ok,Password,yes,0.34
2026-04-23T06:57:10.907549,ok,SQL_injection,yes,0.21
2026-04-23T06:57:12.048085,ok,Backdoor,yes,0.36
2026-04-23T06:57:13.170371,ok,Vulnerability_scanner,yes,0.14
2026-04-23T06:57:14.279060,ok,Normal,no,0.11
2026-04-23T06:57:15.398943,ok,Password,yes,0.27
2026-04-23T06:57:16.534185,ok,Normal,no,0.20
2026-04-23T06:57:17.650270,ok,Uploading,yes,0.36
2026-04-23T06:57:18.773726,ok,DDoS_ICMP,yes,0.20
2026-04-23T06:57:19.898188,ok,Port_Scanning,yes,0.33
2026-04-23T06:57:21.032629,ok,Backdoor,yes,0.30
2026-04-23T06:57:22.164009,ok,Uploading,yes,0.24
2026-04-23T06:57:23.275598,ok,Port_Scanning,yes,0.11
2026-04-23T06:57:24.395442,ok,SQL_injection,yes,0.24
2026-04-23T06:57:25.511436,ok,XSS,yes,0.34
2026-04-23T06:57:26.642598,ok,Fingerprinting,yes,0.23
2026-04-23T06:57:27.777637,ok,SQL_injection,yes,0.27
2026-04-23T06:57:28.899716,ok,XSS,yes,0.12
2026-04-23T06:57:30.020203,ok,Backdoor,yes,0.36
2026-04-23T06:57:31.143799,ok,Backdoor,yes,0.12
2026-04-23T06:57:32.270433,ok,DDoS_TCP,yes,0.33
2026-04-23T06:57:33.400848,ok,Uploading,yes,0.33
2026-04-23T06:57:34.521902,ok,Ransomware,yes,0.23
2026-04-23T06:57:35.640023,ok,Port_Scanning,yes,0.30
2026-04-23T06:57:36.762147,ok,SQL_injection,yes,0.33
2026-04-23T06:57:37.880620,ok,Fingerprinting,yes,0.15
2026-04-23T06:57:38.997304,ok,Vulnerability_scanner,yes,0.17
