timestamp,status,label,is_attack,latency_ms
2026-04-23T06:46:40.051189,ok,Normal,no,3.05
2026-04-23T06:46:41.170366,ok,Normal,no,0.66
2026-04-23T06:46:42.298677,ok,Normal,no,0.39
2026-04-23T06:46:43.435452,ok,Normal,no,1.51
2026-04-23T06:46:44.572410,ok,Normal,no,0.65
2026-04-23T06:46:45.704538,ok,Normal,no,2.12
2026-04-23T06:46:46.818129,ok,Normal,no,0.62
2026-04-23T06:46:47.931115,ok,Normal,no,0.53
2026-04-23T06:46:49.068741,ok,Normal,no,1.65
2026-04-23T06:46:50.199669,ok,Normal,no,0.51
2026-04-23T06:46:51.314220,ok,Normal,no,0.37
2026-04-23T06:46:52.438908,ok,Normal,no,1.02
2026-04-23T06:46:53.560057,ok,Normal,no,1.67
2026-04-23T06:46:54.685022,ok,Normal,no,1.50
2026-04-23T06:46:55.810650,ok,Normal,no,1.30
2026-04-23T06:46:56.937835,ok,Normal,no,1.27
2026-04-23T06:46:58.066646,ok,Normal,no,1.34
2026-04-23T06:46:59.187485,ok,Normal,no,1.60
2026-04-23T06:47:00.297020,ok,Normal,no,0.76
2026-04-23T06:47:01.419505,ok,Normal,no,1.75
2026-04-23T06:47:02.552523,ok,Normal,no,1.94
2026-04-23T06:47:03.685332,ok,Normal,no,1.91
2026-04-23T06:47:04.798558,ok,Normal,no,0.66
2026-04-23T06:47:05.938456,ok,Normal,no,1.92
2026-04-23T06:47:07.062056,ok,Normal,no,0.63
2026-04-23T06:47:08.337905,ok,Normal,no,1.97
2026-04-23T06:47:09.478591,ok,Normal,no,0.69
2026-04-23T06:47:10.614840,ok,Normal,no,1.40
2026-04-23T06:47:11.733263,ok,Normal,no,2.10
2026-04-23T06:47:12.856258,ok,Normal,no,1.47
2026-04-23T06:47:13.976331,ok,Normal,no,1.71
2026-04-23T06:47:15.090747,ok,Normal,no,1.68
2026-04-23T06:47:16.219420,ok,Normal,no,0.98
2026-04-23T06:47:17.344607,ok,Normal,no,0.90
2026-04-23T06:47:18.474775,ok,Normal,no,1.87
2026-04-23T06:47:19.587732,ok,Normal,no,0.76
2026-04-23T06:47:20.702264,ok,Normal,no,0.66
2026-04-23T06:47:21.833740,ok,Normal,no,1.68
2026-04-23T06:47:22.965268,ok,Normal,no,1.84
2026-04-23T06:47:24.094023,ok,Normal,no,1.99
2026-04-23T06:47:25.223743,ok,Normal,no,1.62
2026-04-23T06:47:26.352658,ok,Normal,no,1.55
2026-04-23T06:47:27.476536,ok,Normal,no,1.32
2026-04-23T06:47:28.590562,ok,Normal,no,2.22
2026-04-23T06:47:29.710478,ok,Normal,no,1.42
2026-04-23T06:47:30.841031,ok,Normal,no,2.01
2026-04-23T06:47:31.964808,ok,Normal,no,1.64
2026-04-23T06:47:33.086808,ok,Normal,no,0.60
2026-04-23T06:47:34.215335,ok,Normal,no,1.55
2026-04-23T06:47:35.332182,ok,Normal,no,0.96
2026-04-23T06:47:36.454842,ok,Normal,no,0.44
2026-04-23T06:47:37.578517,ok,Normal,no,0.68
2026-04-23T06:47:38.831606,ok,Normal,no,0.50
2026-04-23T06:47:39.955084,ok,Normal,no,1.41
2026-04-23T06:47:41.079709,ok,Normal,no,1.34
2026-04-23T06:47:42.211112,ok,Normal,no,1.75
2026-04-23T06:47:43.340232,ok,Normal,no,0.64
2026-04-23T06:47:44.480412,ok,Normal,no,1.62
2026-04-23T06:47:45.607944,ok,Normal,no,2.03
2026-04-23T06:47:46.737804,ok,Normal,no,0.64
2026-04-23T06:47:47.861184,ok,Normal,no,0.44
2026-04-23T06:47:48.990886,ok,Normal,no,0.64
2026-04-23T06:47:50.122384,ok,Normal,no,1.83
2026-04-23T06:47:51.256265,ok,Normal,no,1.70
2026-04-23T06:47:52.386766,ok,Normal,no,1.35
2026-04-23T06:47:53.509373,ok,Normal,no,1.65
2026-04-23T06:47:54.636696,ok,Normal,no,1.02
2026-04-23T06:47:55.755154,ok,Normal,no,0.58
2026-04-23T06:47:56.889533,ok,Normal,no,1.35
2026-04-23T06:47:58.010027,ok,Normal,no,1.07
2026-04-23T06:47:59.129167,ok,Normal,no,0.42
2026-04-23T06:48:00.237438,ok,Normal,no,0.48
2026-04-23T06:48:01.350043,ok,Normal,no,1.38
2026-04-23T06:48:02.487457,ok,Normal,no,1.71
2026-04-23T06:48:03.613526,ok,Normal,no,0.48
2026-04-23T06:48:04.733920,ok,Normal,no,0.69
2026-04-23T06:48:05.833802,ok,Normal,no,0.37
2026-04-23T06:48:06.948709,ok,Normal,no,0.47
2026-04-23T06:48:08.069599,ok,Normal,no,0.48
2026-04-23T06:48:09.314138,ok,Normal,no,1.72
2026-04-23T06:48:10.427958,ok,Normal,no,1.36
2026-04-23T06:48:11.552183,ok,Normal,no,1.75
2026-04-23T06:48:12.676456,ok,Normal,no,1.47
2026-04-23T06:48:13.795230,ok,Normal,no,1.72
2026-04-23T06:48:14.918928,ok,Normal,no,1.72
2026-04-23T06:48:16.035994,ok,Normal,no,0.62
2026-04-23T06:48:17.161698,ok,Normal,no,1.74
2026-04-23T06:48:18.288433,ok,Normal,no,0.47
2026-04-23T06:48:19.407744,ok,Normal,no,0.74
2026-04-23T06:48:20.528393,ok,Normal,no,0.57
2026-04-23T06:48:21.661944,ok,Normal,no,0.69
2026-04-23T06:48:22.775458,ok,Normal,no,0.57
2026-04-23T06:48:23.896505,ok,Normal,no,0.47
2026-04-23T06:48:25.026011,ok,Normal,no,0.58
2026-04-23T06:48:26.154238,ok,Normal,no,1.88
2026-04-23T06:48:27.301185,ok,Normal,no,1.71
2026-04-23T06:48:28.424764,ok,Normal,no,2.01
2026-04-23T06:48:29.543670,ok,Normal,no,1.00
2026-04-23T06:48:30.651622,ok,Normal,no,0.99
2026-04-23T06:48:31.770927,ok,Normal,no,1.63
2026-04-23T06:48:32.892942,ok,Normal,no,0.42
2026-04-23T06:48:34.016262,ok,Normal,no,0.59
2026-04-23T06:48:35.140682,ok,Normal,no,0.64
2026-04-23T06:48:36.246786,ok,Normal,no,0.86
2026-04-23T06:48:37.376849,ok,Normal,no,1.49
2026-04-23T06:48:38.634775,ok,Normal,no,2.22
2026-04-23T06:48:39.755562,ok,Normal,no,1.72
2026-04-23T06:48:40.887584,ok,Normal,no,1.58
2026-04-23T06:48:41.998726,ok,Normal,no,0.69
